record_id,parent_occurrence_record_id,source_id,release_version,source_region,source_material_term,normalized_material_ids_json,normalized_material_names_json,chemical_names_json,symbols_or_formulae_json,chemical_or_english_names_json,source_district_term,district_boundary_state_2011,district_boundary_name_2011,census_state_code_2011,census_district_code_2011,district_centroid_latitude_2011,district_centroid_longitude_2011,census_area_km2_2011_district,census_population_2011_district,census_male_2011_district,census_female_2011_district,census_sc_2011_district,census_st_2011_district,census_literate_2011_district,census_workers_2011_district,district_crosswalk_status,district_crosswalk_match_index,district_crosswalk_match_count,district_crosswalk_admitted_to_h3_context,source_pdf_pages_json,source_pdf_url,record_observation_type,model_evidence_role,data_quality_flags_json,limitations
IBM-IMYB2024-DIST-OCC-00464,IBM-IMYB2024-STATE-OCC-0186,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Jharkhand,coal,"[""commodity:coal""]","[""Coal""]",[],[],"[""Coal""]",Deoghar,Jharkhand,Deoghar,20,5,24.33839181,86.71617472,2477.0,1492073.0,775022.0,717051.0,190036.0,180962.0,793538.0,551467.0,exact_normalized_one_to_one,1,1,True,"[190,191]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00465,IBM-IMYB2024-STATE-OCC-0186,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Jharkhand,coal,"[""commodity:coal""]","[""Coal""]",[],[],"[""Coal""]",Dhanbad,Jharkhand,Dhanbad,20,9,23.83914793,86.47166981,2040.0,2684487.0,1405956.0,1278531.0,437309.0,233119.0,1722204.0,844504.0,exact_normalized_one_to_one,1,1,True,"[190,191]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00466,IBM-IMYB2024-STATE-OCC-0186,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Jharkhand,coal,"[""commodity:coal""]","[""Coal""]",[],[],"[""Coal""]",Giridih,Jharkhand,Giridih,20,4,24.33108744,86.16141412,4962.0,2445474.0,1258098.0,1187376.0,325493.0,238188.0,1253475.0,1036277.0,exact_normalized_one_to_one,1,1,True,"[190,191]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00467,IBM-IMYB2024-STATE-OCC-0186,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Jharkhand,coal,"[""commodity:coal""]","[""Coal""]",[],[],"[""Coal""]",Godda,Jharkhand,Godda,20,6,24.8693487,87.30972192,2266.0042121427036,1313551.0,677927.0,635624.0,115567.0,279208.0,604519.0,552191.0,exact_normalized_one_to_one,1,1,True,"[190,191]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00468,IBM-IMYB2024-STATE-OCC-0186,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Jharkhand,coal,"[""commodity:coal""]","[""Coal""]",[],[],"[""Coal""]",Hazaribagh,Jharkhand,Hazaribagh,20,15,24.0024058,85.56370922,3554.9999999999995,1734495.0,890881.0,843614.0,303515.0,121768.0,1013249.0,654636.0,exact_normalized_one_to_one,1,1,True,"[190,191]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00469,IBM-IMYB2024-STATE-OCC-0186,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Jharkhand,coal,"[""commodity:coal""]","[""Coal""]",[],[],"[""Coal""]",Palamau,Jharkhand,Palamu,20,13,24.21014832,84.18215504,4393.0,1939869.0,1006302.0,933567.0,536382.0,181208.0,1024563.0,713175.0,orthographic_one_to_one,1,1,True,"[190,191]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00470,IBM-IMYB2024-STATE-OCC-0186,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Jharkhand,coal,"[""commodity:coal""]","[""Coal""]",[],[],"[""Coal""]",Pakur,Jharkhand,Pakur,20,8,24.53168355,87.6067503,1811.0,900422.0,452661.0,447761.0,28469.0,379054.0,352881.0,404584.0,exact_normalized_one_to_one,1,1,True,"[190,191]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00471,IBM-IMYB2024-STATE-OCC-0186,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Jharkhand,coal,"[""commodity:coal""]","[""Coal""]",[],[],"[""Coal""]",Ranchi,Jharkhand,Ranchi,20,19,23.30233041,85.38424571,5097.0,2914253.0,1494937.0,1419316.0,152943.0,1042016.0,1911433.0,1142867.0,exact_normalized_one_to_one,1,1,True,"[190,191]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00472,IBM-IMYB2024-STATE-OCC-0187,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Jharkhand,copper,"[""element:copper""]","[""Copper""]","[""copper""]","[""Cu""]","[""copper""]",Hazaribagh,Jharkhand,Hazaribagh,20,15,24.0024058,85.56370922,3554.9999999999995,1734495.0,890881.0,843614.0,303515.0,121768.0,1013249.0,654636.0,exact_normalized_one_to_one,1,1,True,"[190,191]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00473,IBM-IMYB2024-STATE-OCC-0187,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Jharkhand,copper,"[""element:copper""]","[""Copper""]","[""copper""]","[""Cu""]","[""copper""]",East Singhbhum,Jharkhand,Purbi Singhbhum,20,12,22.61965408,86.3937687,3562.0,2293919.0,1176902.0,1117017.0,111414.0,653923.0,1507699.0,837167.0,translated_direction_one_to_one,1,1,True,"[190,191]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00474,IBM-IMYB2024-STATE-OCC-0188,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Jharkhand,dolomite,"[""mineral:dolomite""]","[""Dolomite""]","[""dolomite""]","[""CaMg(CO3)2""]","[""dolomite""]",Garhwa,Jharkhand,Garhwa,20,1,24.05438556,83.65105953,4093.0,1322784.0,683575.0,639209.0,319946.0,205874.0,653476.0,571431.0,exact_normalized_one_to_one,1,1,True,"[190,191]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00475,IBM-IMYB2024-STATE-OCC-0188,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Jharkhand,dolomite,"[""mineral:dolomite""]","[""Dolomite""]","[""dolomite""]","[""CaMg(CO3)2""]","[""dolomite""]",Palamu,Jharkhand,Palamu,20,13,24.21014832,84.18215504,4393.0,1939869.0,1006302.0,933567.0,536382.0,181208.0,1024563.0,713175.0,exact_normalized_one_to_one,1,1,True,"[190,191]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00476,IBM-IMYB2024-STATE-OCC-0189,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Jharkhand,felspar,"[""group:feldspar-group""]","[""Feldspar group""]",[],[],"[""Feldspar group""]",Deoghar,Jharkhand,Deoghar,20,5,24.33839181,86.71617472,2477.0,1492073.0,775022.0,717051.0,190036.0,180962.0,793538.0,551467.0,exact_normalized_one_to_one,1,1,True,"[190,191]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00477,IBM-IMYB2024-STATE-OCC-0189,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Jharkhand,felspar,"[""group:feldspar-group""]","[""Feldspar group""]",[],[],"[""Feldspar group""]",Dhanbad,Jharkhand,Dhanbad,20,9,23.83914793,86.47166981,2040.0,2684487.0,1405956.0,1278531.0,437309.0,233119.0,1722204.0,844504.0,exact_normalized_one_to_one,1,1,True,"[190,191]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00478,IBM-IMYB2024-STATE-OCC-0189,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Jharkhand,felspar,"[""group:feldspar-group""]","[""Feldspar group""]",[],[],"[""Feldspar group""]",Dumka,Jharkhand,Dumka,20,17,24.30769307,87.30826051,3761.0000000000005,1321442.0,668514.0,652928.0,79614.0,571077.0,672409.0,624779.0,exact_normalized_one_to_one,1,1,True,"[190,191]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00479,IBM-IMYB2024-STATE-OCC-0189,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Jharkhand,felspar,"[""group:feldspar-group""]","[""Feldspar group""]",[],[],"[""Feldspar group""]",Giridih,Jharkhand,Giridih,20,4,24.33108744,86.16141412,4962.0,2445474.0,1258098.0,1187376.0,325493.0,238188.0,1253475.0,1036277.0,exact_normalized_one_to_one,1,1,True,"[190,191]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00480,IBM-IMYB2024-STATE-OCC-0189,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Jharkhand,felspar,"[""group:feldspar-group""]","[""Feldspar group""]",[],[],"[""Feldspar group""]",Hazaribagh,Jharkhand,Hazaribagh,20,15,24.0024058,85.56370922,3554.9999999999995,1734495.0,890881.0,843614.0,303515.0,121768.0,1013249.0,654636.0,exact_normalized_one_to_one,1,1,True,"[190,191]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00481,IBM-IMYB2024-STATE-OCC-0189,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Jharkhand,felspar,"[""group:feldspar-group""]","[""Feldspar group""]",[],[],"[""Feldspar group""]",Jamtara,Jharkhand,Jamtara,20,18,23.98203145,86.92510676,1811.0,791042.0,404830.0,386212.0,72885.0,240489.0,426312.0,326631.0,exact_normalized_one_to_one,1,1,True,"[190,191]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00482,IBM-IMYB2024-STATE-OCC-0189,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Jharkhand,felspar,"[""group:feldspar-group""]","[""Feldspar group""]",[],[],"[""Feldspar group""]",Koderma,Jharkhand,Kodarma,20,3,24.46429823,85.53458825,2540.0,716259.0,367222.0,349037.0,109003.0,6903.0,390249.0,257418.0,orthographic_one_to_one,1,1,True,"[190,191]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00483,IBM-IMYB2024-STATE-OCC-0189,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Jharkhand,felspar,"[""group:feldspar-group""]","[""Feldspar group""]",[],[],"[""Feldspar group""]",Latehar,Jharkhand,Latehar,20,14,23.68642326,84.47183093,4290.999999999999,726978.0,369666.0,357312.0,154910.0,331096.0,350682.0,313379.0,exact_normalized_one_to_one,1,1,True,"[190,191]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00484,IBM-IMYB2024-STATE-OCC-0189,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Jharkhand,felspar,"[""group:feldspar-group""]","[""Feldspar group""]",[],[],"[""Feldspar group""]",Palamu,Jharkhand,Palamu,20,13,24.21014832,84.18215504,4393.0,1939869.0,1006302.0,933567.0,536382.0,181208.0,1024563.0,713175.0,exact_normalized_one_to_one,1,1,True,"[190,191]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00485,IBM-IMYB2024-STATE-OCC-0189,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Jharkhand,felspar,"[""group:feldspar-group""]","[""Feldspar group""]",[],[],"[""Feldspar group""]",Ranchi,Jharkhand,Ranchi,20,19,23.30233041,85.38424571,5097.0,2914253.0,1494937.0,1419316.0,152943.0,1042016.0,1911433.0,1142867.0,exact_normalized_one_to_one,1,1,True,"[190,191]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-00486,IBM-IMYB2024-STATE-OCC-0190,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Jharkhand,fireclay,"[""material:fire-clay"",""group:clay""]","[""Fire clay"",""Clay""]",[],[],"[""Fire clay"",""Clay""]",Dhanbad,Jharkhand,Dhanbad,20,9,23.83914793,86.47166981,2040.0,2684487.0,1405956.0,1278531.0,437309.0,233119.0,1722204.0,844504.0,exact_normalized_one_to_one,1,1,True,"[190,191]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
